"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.716610292E0,2.426783478E1,-9.223818970E-1,3.765614365E1,4.480807681E1
1.726651292E0,1.747825378E1,-4.309837646E0,4.236415329E1,4.603026765E1
1.736692292E0,1.026116180E0,-1.358185638E1,3.861295395E1,4.094484033E1
1.746732292E0,-1.837698486E1,-1.829495544E1,2.647319870E1,3.705737736E1
1.756773292E0,-3.076567245E1,-1.471350311E1,1.329654968E1,3.660344258E1
1.766814292E0,-2.971815079E1,-1.039094193E1,1.287023621E0,3.150867484E1
1.776855292E0,-1.931837723E1,-1.292397446E1,-5.857918396E0,2.396964794E1
1.786896292E0,-3.674858093E0,-1.565504517E1,-5.213358765E0,1.690455947E1
1.796936292E0,1.551149368E1,-1.336046677E1,-4.785548401E-1,2.047773238E1
1.806977292E0,3.279245773E1,-1.141301651E1,8.507558441E0,3.574885705E1
1.817018292E0,4.240501831E1,-1.240904526E1,2.132106262E1,4.905871679E1
1.827059292E0,3.762979843E1,-1.051847672E1,3.182067856E1,5.039043229E1
1.837099292E0,2.716341339E1,-3.982019348E0,3.899855209E1,4.769270983E1
1.847140292E0,2.229119522E1,-1.004411316E0,4.686529312E1,5.190628022E1
1.857181292E0,1.687366104E1,-1.010788055E1,4.827655838E1,5.212979738E1
1.867222292E0,2.528242493E-1,-2.068653214E1,3.847688690E1,4.368600872E1
1.877262292E0,-1.792627213E1,-2.277379166E1,2.240795242E1,3.663486250E1
1.887303292E0,-2.587833572E1,-1.752540573E1,6.016738129E0,3.182812033E1
1.897344292E0,-2.415167633E1,-1.214349747E1,-8.982071686E0,2.848588444E1
1.907385292E0,-1.592089233E1,-1.148097519E1,-1.645677795E1,2.561470563E1
1.917425292E0,-4.321962433E0,-1.396505951E1,-1.203272781E1,1.893380007E1
1.927466292E0,6.141279144E0,-1.439002579E1,-3.329376526E0,1.599602762E1
1.937507292E0,1.839060654E1,-1.008797195E1,3.474275208E0,2.126151865E1
1.947548292E0,3.284889038E1,-3.175646210E0,1.022628433E1,3.455012618E1
1.957588292E0,4.018498489E1,1.732497253E0,2.141012741E1,4.556564620E1
1.967629292E0,3.491639099E1,5.419779510E0,2.842528931E1,4.534892989E1
1.977670292E0,2.355606491E1,1.136526581E1,3.400583450E1,4.290051563E1
1.987711292E0,1.353530319E1,1.401266052E1,3.992407745E1,4.442399181E1
1.997752292E0,1.004426285E1,5.942642212E0,4.092534531E1,4.255685727E1
