"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.784708958E0,-4.093986511E0,8.911268921E0,1.026280838E1,1.419495245E1
1.794666958E0,-4.670587463E0,8.474776611E0,9.846673737E0,1.380554995E1
1.804625958E0,-5.107379150E0,8.162975006E0,9.146130524E0,1.328048140E1
1.814584958E0,-5.260061646E0,7.899522858E0,8.451724548E0,1.270835779E1
1.824543958E0,-5.506299591E0,7.637866974E0,7.819140015E0,1.223908892E1
1.834502958E0,-6.018534393E0,7.376809845E0,7.211403809E0,1.194338414E1
1.844461958E0,-6.467151489E0,7.016958160E0,6.512207794E0,1.155294770E1
1.854420958E0,-6.698270874E0,6.703060913E0,5.723647614E0,1.107059169E1
1.864379958E0,-6.936874695E0,6.423143005E0,5.034929810E0,1.071109307E1
1.874338958E0,-7.035519562E0,6.173611908E0,4.302502899E0,1.030162855E1
1.884296958E0,-7.068451080E0,6.064788208E0,3.593128052E0,9.982746410E0
1.894255958E0,-7.173382874E0,5.907764740E0,3.092718658E0,9.794080599E0
1.904214958E0,-7.252268829E0,5.832770691E0,2.688858490E0,9.687444301E0
1.914173958E0,-7.283254395E0,5.783523102E0,2.318977661E0,9.585019115E0
1.924132958E0,-7.167395325E0,5.727838898E0,1.867217102E0,9.363022690E0
1.934091958E0,-7.182663574E0,5.663173370E0,1.441951447E0,9.259665902E0
1.944050958E0,-7.284451904E0,5.453609161E0,1.060993652E0,9.161375440E0
1.954010458E0,-7.278314667E0,5.192552032E0,6.637197876E-1,8.965321241E0
1.963968458E0,-7.269183655E0,4.976700897E0,2.616558838E-1,8.813458267E0
1.973927458E0,-7.343578949E0,4.893174591E0,-1.151106262E-1,8.825222933E0
1.983886458E0,-7.460036774E0,4.833748169E0,-3.745211792E-1,8.897052104E0
1.993845458E0,-7.682174835E0,4.771028595E0,-5.578898621E-1,9.060340234E0
2.003804458E0,-7.845934296E0,4.590803375E0,-4.989125061E-1,9.104014186E0
2.013763458E0,-7.723039856E0,4.441264343E0,-4.647834778E-1,8.921109643E0
2.023722458E0,-7.217690735E0,4.312532043E0,-5.695655823E-1,8.427182039E0
2.033681458E0,-6.383325806E0,4.324656830E0,-7.897576904E-1,7.750691727E0
2.043639458E0,-5.611081696E0,4.305945740E0,-1.003962250E0,7.143762783E0
2.053598458E0,-4.939727783E0,4.199367371E0,-1.096918945E0,6.575623777E0
2.063557458E0,-4.366120605E0,3.978576508E0,-1.089733887E0,6.006629680E0
2.073516458E0,-3.878285065E0,3.827540588E0,-9.174421692E-1,5.525654905E0
2.083475458E0,-3.537294159E0,3.695365448E0,-6.480024719E-1,5.156363347E0
2.093434458E0,-3.026256866E0,3.538791046E0,-3.152444458E-1,4.666974582E0
2.103393458E0,-2.282154236E0,3.504362640E0,-2.055226135E-1,4.187006689E0
2.113352458E0,-1.551822968E0,3.320694580E0,-3.827540588E-1,3.685331421E0
2.123310458E0,-7.587721252E-1,3.030597839E0,-4.216731262E-1,3.152469925E0
2.133269458E0,-6.182144165E-2,2.823129272E0,-2.598596191E-1,2.835737612E0
2.143228458E0,4.486170959E-1,2.724634094E0,-2.757266235E-1,2.775051967E0
2.153187458E0,7.945477295E-1,2.480791168E0,-1.781295776E-1,2.611007672E0
2.163146458E0,1.030307465E0,2.097737732E0,1.465452576E-1,2.341690111E0
2.173105458E0,1.364263000E0,1.859283600E0,5.848338318E-1,2.379113207E0
2.183064458E0,2.216291199E0,1.769470367E0,1.412313080E0,3.168217211E0
